"project_id","num_team_year","num_commits_year","forks","watchers","hasWomenEver"
25787,28,3265,37,96,FALSE
25797,3,638,0,3,FALSE
25807,3,528,17,37,FALSE
25814,3,113,0,1,FALSE
25815,10,143,28,83,FALSE
25818,3,258,0,1,FALSE
25829,9,366,25,239,TRUE
25853,4,264,13,35,FALSE
25881,35,4102,6,288,FALSE
25980,4,79,3,5,FALSE
26000,6,528,0,3,FALSE
26003,11,296,13,10,FALSE
26005,3,136,0,5,FALSE
26085,7,678,9,217,FALSE
26096,6,61,5,61,FALSE
26148,5,1320,5,16,FALSE
26161,3,11,2,13,FALSE
26166,5,501,0,2,TRUE
26169,3,477,0,13,FALSE
26185,100,5984,119,457,TRUE
26212,18,253,121,165,FALSE
26215,20,324,74,391,TRUE
26217,9,443,20,164,TRUE
26261,18,898,22,48,FALSE
26273,14,312,23,43,FALSE
26277,4,412,1,4,TRUE
26297,14,826,26,91,FALSE
26306,3,451,0,1,FALSE
26310,5,88,3,5,FALSE
26321,5,579,7,9,FALSE
26354,8,294,8,19,FALSE
26399,16,2267,33,155,TRUE
26420,12,432,30,61,FALSE
26437,5,1780,5,3,FALSE
26445,9,111,13,50,FALSE
26468,7,455,6,14,FALSE
26527,1,13,6,27,FALSE
26536,3,1161,3,13,FALSE
26562,8,123,51,166,TRUE
26586,3,100,3,23,FALSE
26633,3,11,15,35,FALSE
26643,5,2158,0,1,TRUE
26650,7,107,8,29,FALSE
26655,18,232,25,24,TRUE
26695,15,2315,15,14,FALSE
26714,50,4953,88,219,TRUE
26737,4,182,0,15,FALSE
26764,2,154,0,1,TRUE
26789,3,343,1,4,FALSE
26792,4,24,7,8,TRUE
26851,2,88,3,4,FALSE
26858,3,395,0,3,TRUE
26942,12,242,9,78,TRUE
26943,4,1090,1,4,FALSE
26946,38,3918,34,59,TRUE
26959,8,248,18,80,FALSE
26985,8,57,15,21,FALSE
26994,17,203,43,93,TRUE
27018,26,2970,67,227,TRUE
27031,23,1135,26,94,FALSE
27054,55,9742,87,49,TRUE
27061,7,31,16,68,TRUE
27137,2,348,0,3,TRUE
27140,6,333,12,19,FALSE
27142,513,289072,495,1106,TRUE
27156,9,88,25,25,FALSE
27203,6,78,1,1,FALSE
27225,6,92,16,53,FALSE
27251,4,39,16,53,FALSE
27255,7,650,0,1,TRUE
27271,16,408,56,60,FALSE
27340,3,43,2,5,FALSE
27353,8,152,29,45,TRUE
27357,298,301220,160,154,TRUE
27363,8,41,8,34,FALSE
27367,23,1805,38,7,TRUE
27413,1,25,4,163,FALSE
27435,65,1683,117,339,TRUE
27451,167,258870,145,45,TRUE
27564,76,179111,129,115,FALSE
27605,48,1112,34,84,TRUE
27659,3,123,0,2,TRUE
27673,5,449,8,4,TRUE
27693,208,19595,450,3522,TRUE
27717,4,34,33,92,FALSE
27739,33,3687,41,83,FALSE
27771,7,60,5,44,FALSE
27799,3,805,1,3,FALSE
27838,5,24,17,139,TRUE
27851,20,282,40,119,FALSE
27859,390,54271,340,1336,TRUE
27905,13,399,144,251,TRUE
27916,5,225,8,60,FALSE
27950,11,206,13,2,FALSE
27968,3,247,5,13,FALSE
27978,4,262,1,1,FALSE
27999,18,2749,28,6,TRUE
28000,46,11683,49,80,FALSE
28014,31,1920,25,512,TRUE
28016,3,150,5,46,FALSE
28028,4,789,3,3,FALSE
28033,5,24,12,33,FALSE
28047,15,302,23,279,TRUE
28067,12,82,17,61,TRUE
28076,12,118,47,129,FALSE
28082,4,89,2,2,TRUE
28094,5,289,18,87,FALSE
28102,8,490,7,5,FALSE
28156,4,346,7,39,TRUE
28166,3,210,2,1,FALSE
28171,8,1078,4,23,TRUE
28207,15,3123,20,21,FALSE
28212,5,295,7,92,FALSE
28268,4,25,9,4,FALSE
28270,5,1315,5,5,FALSE
28274,9,474,5,1,FALSE
28284,4,315,4,2,FALSE
28294,11,2186,0,2,FALSE
28297,22,8678,87,159,FALSE
28330,4,52,3,34,FALSE
28355,5,102,32,139,TRUE
28368,7,475,6,25,TRUE
28379,4,458,6,15,FALSE
28457,5,273,16,8,FALSE
28463,17,945,54,37,TRUE
28467,31,678,77,425,FALSE
28471,10,100,13,32,TRUE
28478,8,152,14,18,FALSE
28511,3,88,9,22,FALSE
28541,15,700,62,130,FALSE
28561,7,240,10,96,FALSE
28563,2,252,0,2,FALSE
28569,9,61,42,43,FALSE
28578,7,3399,13,40,FALSE
28616,3,248,3,3,FALSE
28642,6,4494,16,56,TRUE
28703,3,184,0,8,FALSE
28761,3,70,0,14,FALSE
28802,13,342,21,11,FALSE
28893,5,27,7,25,FALSE
28915,7,375,0,4,FALSE
28979,6,41,10,12,FALSE
28981,5,34,8,7,FALSE
29001,5,318,8,49,FALSE
29007,8,464,12,38,TRUE
29105,5,1123,2,11,TRUE
29204,3,265,0,81,FALSE
29210,22,1240,21,63,TRUE
29337,342,593464,8,13,TRUE
29340,17,361,34,73,TRUE
29445,4,28,30,151,FALSE
29461,129,23737,160,603,TRUE
29465,7,12261,1,9,TRUE
29474,16,166,14,227,TRUE
29487,15,306,24,37,FALSE
29534,160,17834,245,76,TRUE
29548,43,33917,30,27,TRUE
29613,10,4185,4,30,TRUE
29639,1,13,4,25,FALSE
29657,5,643,9,35,TRUE
29661,8,246,4,42,FALSE
29671,62,179388,142,107,TRUE
29696,4,800,2,8,FALSE
29698,4,104,3,1,FALSE
29730,14,1259,24,14,FALSE
29731,2,226,12,39,FALSE
29746,9,2473,2,10,FALSE
29773,6,2414,1,4,TRUE
29783,7,95,7,16,FALSE
29790,15,57445,44,102,TRUE
29798,5,161,9,51,FALSE
29815,5,11,18,54,TRUE
29836,16,1051,32,37,FALSE
29882,4,33,16,115,FALSE
29920,6,101,7,5,TRUE
29950,4,1699,1,1,FALSE
29991,12,915,20,101,FALSE
30005,61,4730,108,797,FALSE
30006,3,70,3,3,FALSE
30049,1,1,5,15,FALSE
30178,57,7436,51,97,TRUE
30200,9,611,13,28,TRUE
30207,2,24,3,12,FALSE
30250,3,88,2,2,FALSE
30255,8,511,11,86,FALSE
30259,7,282,9,45,FALSE
30278,24,628,44,391,FALSE
30286,2,30,0,4,FALSE
30323,5,107,0,2,TRUE
30387,7,36,14,64,TRUE
30401,11,280,24,73,TRUE
30500,8,2273,22,105,FALSE
30531,52,2120,130,238,FALSE
30540,7,1642,14,19,FALSE
30633,6,268,188,79,FALSE
30669,9,208,12,15,FALSE
30689,3,149,1,1,FALSE
30808,4,1297,3,37,TRUE
30815,2,66,0,1,FALSE
30877,4,117,9,9,FALSE
30928,101,64375,387,1475,TRUE
31022,5,36,40,74,FALSE
31038,8,188,40,49,FALSE
31108,13,283,24,69,FALSE
31216,5,133,5,28,FALSE
31252,12,411,3,9,FALSE
31255,5,98,34,273,FALSE
31276,7,1102,3,22,TRUE
31282,2,424,1,4,FALSE
31321,3,151,4,9,FALSE
31336,22,1682,29,87,FALSE
31386,4,242,16,32,FALSE
31392,24,578,27,53,FALSE
31451,7,127,6,12,FALSE
31482,5,56,9,11,FALSE
31499,5,366,2,5,FALSE
31504,6,206,4,5,TRUE
31644,5,840,3,16,FALSE
31656,12,118,32,126,FALSE
31684,38,78870,79,74,TRUE
31685,15,3235,7,27,TRUE
31760,38,3592,19,34,TRUE
31769,9,84,11,22,TRUE
31777,4,58,8,62,TRUE
31779,86,22195,51,46,TRUE
31780,11,738,5,4,TRUE
31795,4,1018,5,4,FALSE
31803,44,20381,3,8,FALSE
31810,12,394,18,86,TRUE
31816,6,2579,3,7,TRUE
31845,23,7008,11,10,TRUE
31853,8,1197,21,31,TRUE
31865,16,1543,3,4,TRUE
31867,8,391,17,64,FALSE
31901,7,156,6,10,FALSE
31961,8,118,2,1,TRUE
31975,11,638,0,1,TRUE
31995,12,553,4,10,TRUE
31996,11,522,2,1,TRUE
32007,38,2583,70,108,TRUE
32095,4,286,9,150,FALSE
32129,7,119,0,2,FALSE
32175,60,1751,22,97,TRUE
32205,4,74,1,16,TRUE
32244,5,104,24,54,FALSE
32249,3,75,7,10,FALSE
32282,4,137,2,18,FALSE
32311,3,21,34,33,FALSE
32319,24,524,24,115,TRUE
32321,5,36,7,25,FALSE
32330,2,10,8,8,FALSE
32357,3,203,0,1,FALSE
32407,12,141,15,21,TRUE
32482,14,950,11,479,TRUE
32535,2,384,0,2,FALSE
32557,10,464,3,82,FALSE
32565,20,409,38,49,FALSE
32740,3,12,11,24,FALSE
32789,5,210,7,7,FALSE
32797,4,50,10,40,TRUE
32841,4,1088,0,2,FALSE
32895,3,41,2,10,TRUE
32907,6,862,10,53,FALSE
32933,3,79,0,1,FALSE
33055,7,644,11,43,FALSE
33064,11,610,19,33,TRUE
33145,88,11616,211,1525,TRUE
33172,7,427,25,11,TRUE
33254,9,37,72,379,FALSE
33273,8,37,13,24,FALSE
33356,15,505,29,85,TRUE
33392,2,196,0,1,TRUE
33404,6,71,13,37,FALSE
33446,4,68,47,95,FALSE
33466,4,502,0,1,TRUE
33622,28,987,59,161,TRUE
33659,5,142,14,38,FALSE
33775,2,180,0,3,FALSE
33795,4,59,7,44,FALSE
33814,23,3115,34,42,TRUE
33839,13,1502,22,12,TRUE
33884,2,144,0,1,FALSE
33941,7,56,3,7,FALSE
33995,5,51,11,51,FALSE
34058,3,121,0,1,TRUE
34088,3,68,3,6,FALSE
34212,3,148,0,1,FALSE
34222,14,82,7,79,FALSE
34266,23,822,119,89,FALSE
34312,14,814,50,242,FALSE
34339,1,1,27,138,FALSE
34370,2,26,0,2,FALSE
34390,9,197,12,7,FALSE
34397,4,227,0,4,FALSE
34437,3,115,0,5,FALSE
34444,6,19,15,46,FALSE
34445,28,322,87,498,TRUE
34456,17,1020,61,44,TRUE
34494,15,873,22,32,FALSE
34575,4,12,7,12,TRUE
34640,4,335,5,12,TRUE
34756,4,224,4,6,FALSE
34771,6,597,5,29,FALSE
34848,25,3786,0,7,TRUE
34855,3,565,7,79,FALSE
34858,16,4523,33,271,TRUE
34878,5,1287,6,8,FALSE
34910,15,1977,17,90,TRUE
34914,2,1240,0,2,FALSE
34925,9,186,15,81,TRUE
34944,4,218,11,27,FALSE
35130,3,16,3,18,FALSE
35135,3,31,15,57,FALSE
35216,37,566,50,38,FALSE
35228,14,551,18,19,TRUE
35230,3,25,10,13,FALSE
35257,5,94,10,44,TRUE
35261,3,12,7,12,FALSE
35262,13,728,8,31,TRUE
35284,5,533,4,3,FALSE
35311,20,365,46,54,TRUE
35374,12,2121,2,3,TRUE
35429,10,291,13,9,FALSE
35438,5,232,15,229,FALSE
35459,10,1735,14,62,TRUE
35473,51,7151,114,120,FALSE
35512,6,313,21,35,TRUE
35519,4,414,7,4,FALSE
35520,9,173,31,92,FALSE
35599,9,1622,2,723,FALSE
35603,3,95,0,1,FALSE
35650,2,2,15,28,FALSE
35693,3,1090,2,9,FALSE
35695,2,304,0,2,FALSE
35708,3,79,1,3,FALSE
35717,7,328,18,15,TRUE
35728,45,6713,51,138,TRUE
35735,6,28,62,101,TRUE
35752,3,336,0,12,FALSE
35770,177,44830,348,988,TRUE
35785,6,9,22,19,TRUE
35822,7,118,14,30,FALSE
35851,5,257,1,11,FALSE
35935,9,334,5,90,FALSE
35940,3,86,2,11,FALSE
36016,2,10,3,2,FALSE
36023,22,720,75,278,TRUE
36042,5,4053,0,14,FALSE
36050,5,30,4,38,FALSE
36062,6,1166,3,1,FALSE
36114,4,106,31,156,FALSE
36121,3,28,11,7,FALSE
36161,20,252,8,44,TRUE
36165,5,805,2,14,FALSE
36186,7,2910,1,9,TRUE
36196,9,139,37,85,TRUE
36251,46,1340,68,208,TRUE
36252,6,36,28,104,FALSE
36302,2,68,0,1,FALSE
36341,8,40,6,19,FALSE
36346,17,1149,18,16,FALSE
36378,32,442,29,63,FALSE
36379,2,170,1,6,TRUE
36385,38,2118,37,103,TRUE
36506,15,500,18,35,TRUE
36528,4,114,7,4,FALSE
36621,6,438,3,3,TRUE
36655,6,96,6,18,FALSE
36666,29,20639,23,60,FALSE
36677,6,866,2,3,FALSE
36705,7,448,0,2,FALSE
36727,17,6001,59,67,FALSE
36730,12,1622,2,7,TRUE
36731,20,2930,109,55,TRUE
36775,3,29,11,97,FALSE
36789,85,17226,163,247,TRUE
36859,3,149,2,1,FALSE
36893,8,517,15,67,FALSE
36968,3,101,3,10,FALSE
36980,14,5525,4,15,TRUE
37040,20,995,0,1,FALSE
37056,3,516,2,17,FALSE
37087,26,1191,0,8,TRUE
37100,47,13235,6,109,TRUE
37105,7,630,0,1,TRUE
37126,17,665,23,46,TRUE
37163,3,7,23,73,FALSE
37288,16,6789,4,15,FALSE
37319,8,446,5,7,FALSE
37327,5,94,5,19,TRUE
37339,1,2,26,186,FALSE
37369,22,4705,51,107,TRUE
37393,3,60,6,60,FALSE
37402,3,10,5,27,FALSE
37484,23,2209,40,388,TRUE
37548,64,91942,116,119,TRUE
37557,6,871,6,4,TRUE
37588,45,23676,22,12,TRUE
37609,3,45,9,16,TRUE
37718,4,34,3,49,FALSE
37727,17,958,18,83,TRUE
37785,10,290,13,100,TRUE
37838,6,898,14,25,TRUE
37851,62,47640,56,72,FALSE
37932,42,6622,31,32,TRUE
37971,17,487,30,107,FALSE
38075,4,76,0,4,FALSE
38160,4,16,6,35,FALSE
38176,57,8703,99,133,TRUE
38183,5,151,17,69,FALSE
38192,5,82,12,30,TRUE
38312,1,1,5,15,FALSE
38315,9,10350,0,1,TRUE
38377,19,296,138,173,FALSE
38382,32,7525,74,90,TRUE
38403,3,330,0,1,FALSE
38409,14,2408,15,122,FALSE
38418,9,123,0,1,FALSE
38481,13,6547,81,132,TRUE
38518,8,601,2,1,FALSE
38545,7,314,1,3,FALSE
38585,12,321,16,84,FALSE
38596,3,34,3,3,FALSE
38606,38,6622,8,280,FALSE
38612,5,192,1,16,FALSE
38613,27,54991,11,21,TRUE
38683,4,114,4,4,FALSE
38685,5,22,6,46,TRUE
38728,11,132,10,3,FALSE
38743,10,2664,3,13,FALSE
38781,4,22,5,5,FALSE
38822,3,231,2,2,FALSE
38823,98,24235,149,993,TRUE
38893,6,802,4,16,FALSE
38902,11,224,17,53,FALSE
38969,6,175,34,70,FALSE
39018,11,731,14,42,FALSE
39053,10,297,20,98,FALSE
39057,111,160597,594,282,TRUE
39088,10,468,28,96,FALSE
39139,5,695,2,9,FALSE
39196,3,482,3,7,FALSE
39200,42,13666,1,6,TRUE
39207,5,377,5,10,FALSE
39212,18,628,15,9,FALSE
39214,64,31020,0,5,TRUE
39243,19,496,45,473,FALSE
39342,3,3135,2,9,FALSE
39387,16,9671,0,2,FALSE
39417,11,267,8,83,FALSE
39435,11,139,21,32,FALSE
39443,16,6471,2,10,TRUE
39450,12,106,15,72,FALSE
39504,9,1473,4,24,TRUE
39546,6,82,20,83,FALSE
39588,6,404,12,16,FALSE
39650,11,73,32,38,TRUE
39687,2,90,1,1,FALSE
39693,5,28,18,80,FALSE
39746,4,337,1,3,FALSE
39766,4,19,4,49,FALSE
39815,9,249,10,17,FALSE
39827,4,448,0,2,FALSE
39841,5,479,24,65,FALSE
39848,9,131,9,10,TRUE
39948,26,1934,35,53,FALSE
39961,6,1710,0,1,FALSE
39966,8,134,14,23,FALSE
39969,17,78,13,81,TRUE
40009,21,788,20,78,TRUE
40022,3,64,0,2,FALSE
40026,2,10,1,3,FALSE
40031,15,37766,0,10,FALSE
40033,6,125,7,17,FALSE
40068,20,84,30,125,FALSE
40083,19,639,22,136,FALSE
40184,3,1712,7,7,FALSE
40212,7,352,1,4,FALSE
40243,2,20,0,2,FALSE
40249,3,1889,5,9,FALSE
40287,4,230,7,40,FALSE
40325,3,23,3,4,FALSE
40342,30,9926,22,93,TRUE
40346,5,219,7,56,FALSE
40348,8,65,48,61,FALSE
40388,106,14459,152,1014,TRUE
40433,5,46,7,6,FALSE
40436,10,427,15,18,FALSE
40449,6,63,0,22,TRUE
40478,3,107,7,40,FALSE
40492,12,63,17,47,TRUE
40493,8,1350,2,7,FALSE
40547,8,1014,3,5,TRUE
40576,3,127,3,19,FALSE
40667,3,21,1,9,FALSE
40689,3,1227,2,36,FALSE
40742,15,90,43,93,TRUE
40764,3,568,22,68,FALSE
40822,3,155,1,1,FALSE
40854,12,4408,24,67,FALSE
40909,28,56613,12,58,TRUE
40910,7,470,3,3,TRUE
40914,9,2656,2,1,FALSE
40977,14,1049,11,41,FALSE
40994,9,1240,8,15,FALSE
41027,7,80,8,19,FALSE
41033,3,26,7,4,FALSE
41037,5,130,9,48,FALSE
41046,42,2289,53,54,TRUE
41199,6,515,20,6,FALSE
41214,14,643,15,37,TRUE
41220,3,1351,5,46,FALSE
41238,10,172,6,28,FALSE
41310,17,12374,3,16,FALSE
41322,15,1861,32,49,FALSE
41328,19,305,36,63,TRUE
41362,5,302,14,15,FALSE
41375,5,31,34,37,FALSE
41406,1,6,4,10,TRUE
41420,7,811,4,13,FALSE
41424,7,1136,16,92,TRUE
41456,3,348,0,3,FALSE
41465,21,2414,0,2,TRUE
41469,15,3446,99,933,FALSE
41481,6,43,27,59,FALSE
41487,25,555,34,95,FALSE
41512,6,86,5,4,TRUE
41524,2,37,6,87,TRUE
41527,38,1886,50,148,FALSE
41535,6,144,19,56,FALSE
41572,9,4561,9,29,TRUE
41573,6,582,10,8,TRUE
41703,3,210,0,1,FALSE
41713,12,748,6,67,FALSE
41714,3,111,5,12,FALSE
41755,23,2079,32,112,FALSE
41775,9,3113,23,15,TRUE
41860,8,41,13,24,TRUE
41893,12,150,20,55,TRUE
41919,5,780,1,32,FALSE
41980,2,200,0,2,FALSE
41999,4,175,8,62,TRUE
42036,12,605,5,39,FALSE
42079,12,6335,7,18,FALSE
42086,80,8277,204,100,FALSE
42114,5,84,9,49,FALSE
42166,30,27184,1,4,TRUE
42213,3,919,6,25,FALSE
42227,6,3895,6,12,TRUE
42243,4,276,13,64,FALSE
42249,3,483,0,5,FALSE
42270,9,92,15,65,FALSE
42273,4,63,16,18,FALSE
42313,3,154,30,105,FALSE
42377,14,1194,9,13,TRUE
42418,6,274,4,4,FALSE
42420,13,1873,8,17,TRUE
42424,3,29,1,5,FALSE
42429,5,236,19,27,FALSE
42436,20,11815,28,108,FALSE
42628,14,182,17,19,FALSE
42682,4,46,8,18,FALSE
42690,7,216,4,10,FALSE
42695,7,212,35,196,FALSE
42711,3,46,7,23,FALSE
42734,28,27870,16,7,TRUE
42738,150,27800,465,1200,TRUE
42750,19,3601,2,9,TRUE
42752,6,159,5,79,FALSE
42755,11,112,15,10,FALSE
42777,7,264,1,6,TRUE
42791,6,24,18,33,FALSE
42804,2,295,1,3,FALSE
42897,3,211,0,1,FALSE
42900,8,304,4,6,FALSE
42907,7,2788,20,8,FALSE
42939,9,2087,3,11,TRUE
42952,56,303355,27,137,TRUE
42979,5,815,2,5,FALSE
43024,3,298,32,193,FALSE
43029,106,15045,108,317,TRUE
43054,16,5257,2,19,FALSE
43069,18,2009,49,80,FALSE
43088,2,42,0,1,FALSE
43115,11,6815,1,2,FALSE
43123,4,133,6,36,FALSE
43259,5,522,0,1,TRUE
43304,7,714,3,6,TRUE
43318,5,122,0,1,FALSE
43348,9,989,43,62,FALSE
43352,39,1482,81,322,TRUE
43370,3,190,13,16,FALSE
43382,6,105,5,29,FALSE
43419,3,430,1,5,FALSE
43445,3,418,3,8,FALSE
43486,6,30,6,24,FALSE
43506,12,4645,1,2,TRUE
43517,10,1758,2,2,FALSE
43608,3,57,9,5,TRUE
43683,3,228,0,34,FALSE
43691,4,63,4,5,FALSE
43694,21,370,42,60,TRUE
43696,6,442,4,7,FALSE
43731,4,136,2,2,FALSE
43748,15,5037,7,12,TRUE
43790,4,87,1,3,FALSE
43807,2,78,0,2,FALSE
43843,3,1358,2,7,FALSE
43852,3,69,2,4,FALSE
43875,29,50265,105,89,TRUE
43885,164,65015,223,1255,TRUE
43985,22,9859,34,39,FALSE
44010,4,119,19,39,FALSE
44027,4,60,6,3,FALSE
44085,4,1446,1,6,FALSE
44108,20,1122,2,12,TRUE
44109,13,404,14,22,FALSE
44142,14,1129,16,15,FALSE
44162,17,207,23,43,TRUE
44212,2,4,3,13,FALSE
44287,5,64,13,73,FALSE
44415,2,14,12,12,TRUE
44450,54,8600,78,38,TRUE
44478,16,225,29,9,FALSE
44549,8,1434,5,10,FALSE
44581,15,4640,5,10,TRUE
44588,4,28,11,2,FALSE
44621,57,5271,95,109,TRUE
44660,105,31274,1,9,TRUE
44682,8,2023,3,14,TRUE
44686,105,236637,244,361,TRUE
44711,5,124,3,4,FALSE
44765,3,132,5,12,FALSE
44771,3,110,7,2,FALSE
44929,5,235,17,26,FALSE
44935,2,130,12,17,FALSE
44954,4,42,15,22,FALSE
44962,2,108,1,3,FALSE
44967,19,3633,15,19,TRUE
44990,11,187,10,50,FALSE
45085,4,89,10,205,FALSE
45110,6,183,21,50,FALSE
45233,6,194,8,24,FALSE
45240,3,199,1,1,FALSE
45283,65,2671,99,56,TRUE
45378,5,20,12,81,FALSE
45388,36,9270,333,85,TRUE
45424,7,35,24,30,TRUE
45437,3,14,4,26,FALSE
45549,7,1574,5,32,FALSE
45575,9,949,5,53,FALSE
45614,275,189023,458,234,TRUE
45704,11,3055,41,58,TRUE
45725,6,197,8,90,FALSE
45747,10,393,1,118,FALSE
45858,10,2486,2,10,TRUE
45919,8,800,9,13,FALSE
46039,2,15,1,2,FALSE
46107,2,112,11,9,FALSE
46133,5,684,6,60,FALSE
46211,3,641,0,6,TRUE
46222,42,7076,51,71,TRUE
46306,5,420,14,73,FALSE
46310,119,41006,409,435,TRUE
46313,6,155,12,72,TRUE
46357,267,177751,379,609,TRUE
46382,7,917,4,1,TRUE
46424,8,504,0,1,TRUE
46448,7,664,2,3,TRUE
46530,4,85,11,6,FALSE
46558,5,41,4,1,FALSE
46586,3,28,6,2,FALSE
46592,20,842,22,35,FALSE
46636,10,1948,3,9,TRUE
46766,8,397,12,182,FALSE
46809,22,5192,28,165,TRUE
46891,77,46970,99,161,TRUE
46936,8,80,9,41,FALSE
46940,8,246,3,1,FALSE
46975,7,2415,4,12,FALSE
47060,3,59,9,8,FALSE
47074,8,222,3,47,FALSE
47112,2,174,9,12,FALSE
47138,11,368,18,56,FALSE
47277,5,159,0,3,FALSE
47314,11,638,10,26,FALSE
47421,16,12970,3,11,TRUE
47480,13,510,31,57,FALSE
47507,3,90,5,15,FALSE
47511,5,220,2,26,FALSE
47562,5,310,4,6,FALSE
47739,2,86,0,6,FALSE
47764,5,177,13,62,FALSE
47766,2,868,2,3,FALSE
47774,4,90,9,17,FALSE
47902,3,48,5,2,FALSE
47904,3,110,0,2,TRUE
47995,6,201,3,16,FALSE
48074,4,130,0,5,FALSE
48078,2,14,4,5,FALSE
48152,4,18,6,15,FALSE
48294,61,68132,334,149,TRUE
48303,3,50,7,17,FALSE
48312,7,417,8,20,FALSE
48365,3,523,2,5,FALSE
48406,14,68,24,54,FALSE
48411,6,91,4,5,FALSE
48426,3,24,4,13,FALSE
48437,4,22,5,4,FALSE
48450,8,209,2,14,FALSE
48454,10,1655,22,2,TRUE
48459,7,548,3,2,FALSE
48485,45,175816,76,102,TRUE
48487,27,417,34,82,TRUE
48503,7,108,11,18,FALSE
48523,2,101,3,4,FALSE
48530,29,15858,6,9,FALSE
48536,20,311,60,533,TRUE
48550,5,37,15,235,FALSE
48552,5,85,6,9,FALSE
48559,9,64,53,95,FALSE
48573,4,16,24,99,FALSE
48583,3,114,6,13,FALSE
48609,3,59,6,41,FALSE
48619,3,20,5,11,FALSE
48624,1,3,13,5,FALSE
48713,37,6382,0,3,TRUE
48717,8,606,2,24,FALSE
48742,7,687,19,88,TRUE
48800,7,507,5,13,TRUE
48872,5,879,1,5,FALSE
48881,18,244,25,82,TRUE
48902,10,1919,18,12,FALSE
48919,2,3,18,103,FALSE
48936,53,5061,48,11,TRUE
48940,5,64,7,26,FALSE
48979,4,26,24,29,FALSE
49001,13,1810,47,41,TRUE
49073,5,336,48,108,FALSE
49188,4,134,0,1,FALSE
49191,33,1885,115,73,FALSE
49218,4,210,7,10,FALSE
49220,7,151,46,67,FALSE
49260,86,7006,148,58,TRUE
49301,4,262,3,4,FALSE
49320,5,44,13,63,FALSE
49392,14,4704,4,61,TRUE
49432,28,3816,97,203,TRUE
49446,250,104382,683,288,TRUE
49476,3,13,2,5,FALSE
49511,10,217,17,32,TRUE
49533,7,935,6,9,TRUE
49548,9,185,180,71,TRUE
49561,8,2760,4,7,FALSE
49608,3,452,7,72,FALSE
49655,3,356,0,14,FALSE
49679,8,384,4,6,TRUE
49787,16,8332,7,49,FALSE
49941,5,31,6,5,FALSE
49956,37,14104,37,50,TRUE
50090,104,5015,110,105,TRUE
50185,6,19,16,0,TRUE
50237,6,48,10,24,FALSE
50333,7,82,24,62,TRUE
50392,10,51,15,57,TRUE
50482,110,14430,285,299,TRUE
50499,7,323,1,1,TRUE
50508,1,7,1,0,TRUE
50512,5,118,1,1,TRUE
50516,6,142,2,0,TRUE
50520,5,76,2,5,TRUE
50527,1,9,2,2,TRUE
50540,6,50,12,28,TRUE
50644,4,655,9,2,FALSE
50758,9,612,13,37,FALSE
50828,20,492,13,22,TRUE
50901,30,10324,36,59,TRUE
50949,4,152,1,3,FALSE
50982,4,211,2,6,FALSE
51130,9,1111,12,41,FALSE
51150,3,660,0,12,TRUE
51190,3,27,6,5,FALSE
51324,9,297,14,14,FALSE
51426,8,99,8,42,FALSE
51471,2,52,9,20,FALSE
51490,7,65,6,13,FALSE
51509,37,12263,11,26,FALSE
51683,6,588,0,5,FALSE
51690,10,1379,3,5,TRUE
51697,6,1562,15,53,FALSE
51771,6,36,7,15,FALSE
51776,6,357,2,9,TRUE
51802,2,56,2,5,FALSE
51966,10,224,14,43,FALSE
51975,6,218,10,28,FALSE
52031,7,145,7,22,FALSE
52033,46,5022,2,1,TRUE
52056,11,213,36,111,TRUE
52070,17,1802,51,23,TRUE
52132,15,1792,10,41,TRUE
52232,9,53,17,67,TRUE
52234,3,163,8,18,FALSE
52255,5,178,4,4,FALSE
52278,2,266,0,6,TRUE
52302,9,314,14,15,FALSE
52475,3,748,8,11,FALSE
52581,23,1233,30,76,TRUE
52596,17,240,50,73,FALSE
52613,3,106,4,6,FALSE
52673,6,117,3,5,FALSE
52694,25,8245,27,25,TRUE
52701,14,291,1,3,FALSE
52706,4,199,1,9,FALSE
52709,2,88,0,1,FALSE
52710,23,3230,17,4,TRUE
52748,16,15052,20,70,FALSE
52766,6,301,12,97,FALSE
52767,12,904,2,15,FALSE
52798,6,284,5,18,FALSE
52842,7,212,8,5,FALSE
52870,4,221,1,5,FALSE
52891,1,164,20,156,FALSE
52904,4,502,2,3,FALSE
52906,3,33,1,3,FALSE
52927,4,146,6,11,FALSE
52933,4,8,12,98,FALSE
52941,7,1238,0,16,TRUE
52959,106,74247,2,12,TRUE
52967,19,6083,8,45,FALSE
52974,4,100,6,93,TRUE
52978,16,21280,8,26,TRUE
53009,5,13,21,29,TRUE
53097,28,881,28,44,FALSE
53182,5,52,9,70,FALSE
53190,2,208,0,4,FALSE
53260,11,3518,10,23,TRUE
53271,3,60,0,1,FALSE
53274,9,236,1,1,FALSE
53284,4,257,3,5,FALSE
53315,17,276,21,72,FALSE
53323,8,203,5,51,FALSE
53334,158,23077,220,261,TRUE
53402,4,386,1,3,FALSE
53419,3,137,6,8,TRUE
53441,8,143,6,23,TRUE
53515,4,110,6,37,FALSE
53565,23,7002,0,2,TRUE
53584,1,12,0,8,FALSE
53614,28,3948,35,104,TRUE
53621,11,1148,17,18,FALSE
53636,4,163,18,32,FALSE
53666,5,41,14,19,FALSE
53688,6,55,9,40,FALSE
53729,5,39,6,8,TRUE
53776,3,67,2,4,FALSE
53796,15,288,54,43,FALSE
53827,3,1062,1,4,FALSE
